TARGET,FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,LabelAppeal,AcidIndex,STARS,VolatileAcidity_log1p,Chlorides_log1p
0,14.149999999999999,0.24,0.46,2.2,0.033,43.0,111.0,1.0197075,3.2,0.25,5.4,-1,7.0,2.0,0.2151113796169455,0.032467190137501496
3,7.2,0.13,0.9999999999999999,30.2,0.077,113.5,150.0,0.9728,2.25,0.53,4.45,0,9.5,2.0,0.12221763272424921,0.07417939817425151
0,7.8,0.625,0.16,2.0,0.063,113.5,150.0,0.9962,3.14,0.23,11.0,2,9.0,2.0,0.4855078157817008,0.061095099359810875
0,7.0,0.42,0.26,8.7,0.088,79.0,39.0,1.0197075,2.81,0.55,9.2,-2,8.0,2.0,0.35065687161316933,0.08434114843375087
3,7.2,0.655,0.39,30.2,0.063,113.5,150.0,0.9685275,2.71,0.88,5.3,1,7.0,2.0,0.5038010088290262,0.061095099359810875
7,1.7500000000000009,0.46,0.9999999999999999,8.7,0.248,41.0,193.0,0.9928,3.6,0.35,12.2,2,8.0,2.0,0.37843643572024505,0.22154226994723591
4,6.3,0.36,0.39,30.2,0.038,59.0,35.0,1.00701,3.12,0.06999999999999995,9.5,0,8.0,2.0,0.3074846997479606,0.037295784743696894
3,7.6,0.18,0.46,30.2,0.055,58.0,321.0,1.0197075,3.14,0.575,9.9,-1,8.0,2.0,0.16551443847757338,0.05354076692802982
0,10.0,0.35,0.53,2.6,0.07,43.0,16.0,0.9972,3.15,0.575,11.0,1,9.5,2.0,0.30010459245033805,0.06765864847381481
0,7.2,0.33,0.27,1.2,0.063,34.0,150.0,0.9934,3.37,1.19,9.4,1,7.0,2.0,0.28517894223366236,0.061095099359810875
4,5.6,0.835,0.16,30.2,0.051,113.5,321.0,0.99564,3.67,0.575,10.8,0,6.0,2.0,0.6070444815065336,0.049742091894814065
5,7.7,0.34,0.28,6.0,0.242,31.0,321.0,0.99815,3.27,0.575,9.2,1,8.0,2.0,0.29266961396282004,0.21672298351128702
4,7.2,0.79,0.43,1.6,0.248,31.0,321.0,0.9916,4.02,0.5,7.4,0,9.0,2.0,0.5822156198526637,0.22154226994723591
3,6.1,0.32,0.39,8.3,0.036,19.0,321.0,1.00919,4.17,0.52,12.6,-1,7.0,2.0,0.2776317365982795,0.03536714383729131
3,6.3,0.36,0.39,5.9,0.248,82.5,260.0,1.0167,3.12,0.66,15.7,0,7.0,2.0,0.3074846997479606,0.22154226994723591
0,4.7,0.35,0.3,30.2,0.063,113.5,97.0,1.01223,2.25,0.41,11.0,-1,7.0,2.0,0.30010459245033805,0.061095099359810875
4,7.2,0.56,0.22,9.8,0.049,50.0,47.0,1.0197075,3.68,0.575,16.849999999999998,0,6.0,2.0,0.44468582126144574,0.04783732941416013
0,6.4,0.25,0.04,30.2,0.248,43.0,114.0,0.99114,3.31,0.58,10.4,-1,7.0,2.0,0.22314355131420976,0.22154226994723591
5,5.5,0.42,0.9999999999999999,8.7,0.063,43.0,321.0,0.99013,3.14,0.88,16.849999999999998,1,7.0,2.0,0.35065687161316933,0.061095099359810875
3,9.3,0.36,0.39,8.7,0.051,46.0,139.0,1.0197075,3.18,0.575,13.2,0,7.0,2.0,0.3074846997479606,0.049742091894814065
0,8.7,0.78,0.9999999999999999,1.7,0.063,12.0,122.0,0.99577,3.2,1.19,15.6,0,9.5,2.0,0.5766133643039938,0.061095099359810875
4,7.2,0.61,0.28,8.7,0.039,43.0,150.0,0.99469,3.11,0.575,10.9,-1,7.0,2.0,0.4762341789963716,0.03825871211709034
0,8.8,0.86,0.36,30.2,0.063,113.5,150.0,0.9982,3.23,0.51,9.3,0,9.0,2.0,0.6205764877251099,0.061095099359810875
4,5.7,0.93,0.39,6.8,0.167,61.0,150.0,1.0197075,3.09,0.46,15.1,1,7.0,2.0,0.6575200029167942,0.15443635330441893
3,7.2,0.37,0.52,8.7,0.082,113.5,26.0,1.0197075,3.22,0.575,9.5,0,9.5,2.0,0.31481073984003355,0.07881118042428978
0,14.149999999999999,0.36,0.56,1.9,0.063,43.0,60.0,1.0197075,4.17,0.58,8.7,1,9.5,2.0,0.3074846997479606,0.061095099359810875
4,7.0,0.23,0.9999999999999999,3.2,0.248,113.5,150.0,1.0197075,3.02,1.19,13.3,0,9.5,2.0,0.20701416938432612,0.22154226994723591
4,12.3,0.3,0.22,8.7,0.063,43.0,191.0,0.9966,3.08,0.4,9.3,0,8.0,2.0,0.262364264467491,0.061095099359810875
4,1.7500000000000009,0.36,0.39,9.6,0.063,43.0,143.0,1.00784,3.25,0.575,16.849999999999998,-1,7.0,2.0,0.3074846997479606,0.061095099359810875
5,13.5,1.1949999999999998,0.28,14.7,0.162,43.0,321.0,0.99792,3.2,0.39,6.1,0,7.0,2.0,0.7861820465271346,0.1501426584297195
6,1.7500000000000009,0.31,0.39,30.2,0.036,34.0,114.0,1.0197075,2.25,0.575,6.1,1,8.0,2.0,0.27002713721306015,0.03536714383729131
4,7.2,0.31,0.34,1.6,0.063,23.0,280.0,0.97574,4.17,0.47,11.7,0,8.0,2.0,0.27002713721306015,0.061095099359810875
0,6.8,0.04,0.09,25.7,0.04,43.0,321.0,1.0197075,2.34,0.46,16.0,0,7.0,2.0,0.039220713153281295,0.039220713153281295
5,1.7500000000000009,0.36,0.39,14.8,0.063,43.0,45.0,0.97751,3.12,0.69,14.5,-1,8.0,2.0,0.3074846997479606,0.061095099359810875
3,10.4,0.17,0.27,1.4,0.032,39.0,45.0,0.99254,3.14,0.67,10.4,0,7.0,2.0,0.15700374880966475,0.03149866705937099
4,6.6,0.18,0.28,30.2,0.041,53.0,150.0,0.99207,3.13,0.45,9.3,0,7.0,2.0,0.16551443847757338,0.04018178963283184
2,7.6,0.29,0.9999999999999999,30.2,0.051,100.0,146.0,0.9939,3.16,0.39,12.0,-1,8.0,2.0,0.2546422183735807,0.049742091894814065
5,6.5,0.36,0.65,17.6,0.063,34.0,150.0,0.9923,3.91,0.47,4.45,1,7.0,2.0,0.3074846997479606,0.061095099359810875
3,6.9,0.59,0.82,30.2,0.248,34.0,321.0,0.99165,2.25,0.575,12.3,-2,8.0,2.0,0.4637340162321401,0.22154226994723591
6,6.6,0.18,0.35,1.5,0.049,104.0,241.0,1.0197075,3.7,0.06999999999999995,10.2,1,7.0,2.0,0.16551443847757338,0.04783732941416013
3,2.3,0.38,0.25,9.8,0.063,43.0,191.0,0.99548,3.28,0.575,10.4,0,8.0,2.0,0.32208349916911333,0.061095099359810875
3,9.0,0.8,0.12,30.2,0.192,8.0,150.0,1.01622,4.17,1.19,16.849999999999998,-1,9.5,2.0,0.5877866649021191,0.17563256864315802
0,1.9,0.33,0.39,8.7,0.063,43.0,105.0,0.97143,3.05,0.575,9.2,1,8.0,2.0,0.28517894223366236,0.061095099359810875
4,13.6,0.29,0.39,1.4,0.248,52.0,148.0,0.98378,2.25,0.575,9.0,0,8.0,2.0,0.2546422183735807,0.22154226994723591
4,7.3,1.18,0.3,13.0,0.063,46.0,150.0,1.0197075,3.72,0.575,7.6,0,8.0,2.0,0.7793248768009976,0.061095099359810875
3,14.149999999999999,0.41,0.9999999999999999,8.7,0.042,92.0,293.0,0.9685275,2.86,1.19,9.7,-1,8.0,2.0,0.3435897043900769,0.04114194333117518
4,14.149999999999999,0.36,0.9999999999999999,8.7,0.063,26.0,105.0,0.98962,3.19,0.75,12.4,-1,7.0,2.0,0.3074846997479606,0.061095099359810875
0,6.0,0.76,0.9999999999999999,3.3,0.248,26.0,150.0,0.9685275,2.34,0.575,9.5,-2,7.0,2.0,0.5653138090500605,0.22154226994723591
0,7.2,0.12,0.28,8.7,0.063,43.0,19.0,1.01367,3.23,0.575,12.0,-1,7.0,2.0,0.11332868530700317,0.061095099359810875
3,14.149999999999999,1.1949999999999998,0.64,30.2,0.063,113.5,150.0,1.01453,2.25,0.575,9.2,0,8.0,2.0,0.7861820465271346,0.061095099359810875
5,7.2,0.18,0.39,12.6,0.063,113.5,195.0,1.0,3.05,0.575,10.4,-1,8.0,2.0,0.16551443847757338,0.061095099359810875
0,14.149999999999999,1.1949999999999998,0.66,8.7,0.063,43.0,150.0,0.9685275,3.37,1.19,8.0,0,7.0,2.0,0.7861820465271346,0.061095099359810875
4,9.7,1.1949999999999998,0.9999999999999999,8.7,0.063,43.0,150.0,0.9891,3.03,0.575,13.3,0,7.0,2.0,0.7861820465271346,0.061095099359810875
4,6.5,1.1949999999999998,0.19,8.7,0.063,113.5,321.0,0.99364,3.34,0.72,10.1,0,7.0,2.0,0.7861820465271346,0.061095099359810875
3,5.5,0.24,0.11,1.7,0.046,43.0,113.0,0.99224,3.22,0.48,10.0,0,6.0,2.0,0.2151113796169455,0.04497336564273116
7,6.8,0.18,0.3,12.8,0.062,43.0,150.0,1.01817,2.85,1.19,8.9,2,7.0,2.0,0.16551443847757338,0.060153922819747095
3,6.6,1.01,0.02,2.1,0.063,43.0,16.0,0.9685275,2.25,0.575,9.5,0,7.0,2.0,0.6981347220709844,0.061095099359810875
4,6.7,0.96,0.9999999999999999,1.4,0.025,43.0,76.0,0.98398,2.25,0.44,11.0,0,7.0,2.0,0.6729444732424258,0.024692612590371504
3,5.1,1.1949999999999998,0.9999999999999999,1.1,0.248,43.0,150.0,0.99445,3.15,1.19,13.7,0,7.0,2.0,0.7861820465271346,0.22154226994723591
0,6.8,1.1949999999999998,0.91,8.7,0.248,110.0,150.0,1.0197075,3.46,0.72,10.2,0,7.0,2.0,0.7861820465271346,0.22154226994723591
2,9.8,0.44,0.42,2.8,0.063,35.0,167.0,1.01102,3.12,0.39,10.4,-1,9.5,2.0,0.3646431135879093,0.061095099359810875
4,6.8,0.27,0.31,8.7,0.063,113.5,170.0,1.01824,4.17,0.66,14.2,0,7.0,2.0,0.23901690047049992,0.061095099359810875
0,9.9,0.08,0.9999999999999999,2.2,0.063,43.0,26.0,0.9685275,2.42,0.78,12.5,0,9.5,2.0,0.07696104113612832,0.061095099359810875
0,6.2,0.3,0.3,23.9,0.041,29.0,82.0,0.9685275,3.31,0.575,16.849999999999998,0,7.0,2.0,0.262364264467491,0.04018178963283184
0,7.2,0.22,0.21,8.7,0.248,43.0,150.0,0.98675,3.1,0.55,16.849999999999998,0,8.0,2.0,0.19885085874516517,0.22154226994723591
4,7.6,0.7,0.38,1.9,0.063,43.0,188.0,0.98962,3.18,0.575,12.4,0,7.0,2.0,0.5306282510621704,0.061095099359810875
0,7.0,0.33,0.39,8.7,0.04,113.5,150.0,0.9828,4.17,1.19,11.0,-2,8.0,2.0,0.28517894223366236,0.039220713153281295
6,5.8,0.36,0.3,30.2,0.024,45.0,159.0,1.0197075,2.95,1.19,13.7,1,6.0,2.0,0.3074846997479606,0.02371652661731604
5,4.1,0.36,0.3,6.1,0.248,45.0,150.0,0.9685275,2.25,0.83,9.9,1,8.0,2.0,0.3074846997479606,0.22154226994723591
4,11.2,0.85,0.62,8.7,0.036,56.0,153.0,0.9978,4.17,1.13,6.8,0,9.0,2.0,0.6151856390902335,0.03536714383729131
3,7.2,0.25,0.9999999999999999,8.7,0.049,113.5,150.0,0.99154,3.17,0.48,13.4,-1,8.0,2.0,0.22314355131420976,0.04783732941416013
7,7.2,0.48,0.9999999999999999,1.8,0.034,62.0,132.0,0.991,3.68,0.575,12.6,1,8.0,2.0,0.39204208777602373,0.03343477608623739
2,1.7500000000000009,0.21,0.28,7.5,0.07,80.0,150.0,1.0197075,2.87,1.03,9.4,-1,7.0,2.0,0.19062035960864973,0.06765864847381481
0,7.2,0.18,0.9999999999999999,10.3,0.063,43.0,150.0,0.9685275,2.77,1.19,10.6,1,7.0,2.0,0.16551443847757338,0.061095099359810875
2,1.7500000000000009,1.1949999999999998,0.9999999999999999,30.2,0.063,6.0,321.0,0.9685275,2.94,0.44,9.1,-1,8.0,2.0,0.7861820465271346,0.061095099359810875
2,3.2,0.36,0.52,8.7,0.063,12.0,276.0,0.9969,3.25,1.19,7.6,-1,9.5,2.0,0.3074846997479606,0.061095099359810875
6,9.2,0.36,0.46,6.3,0.032,43.0,121.0,0.99214,2.25,1.19,5.5,1,7.0,2.0,0.3074846997479606,0.03149866705937099
0,9.4,0.37,0.3,8.7,0.04,49.0,139.0,0.99021,3.44,1.19,16.849999999999998,-1,8.0,2.0,0.31481073984003355,0.039220713153281295
2,6.3,0.18,0.36,30.2,0.034,113.5,321.0,0.99074,3.16,0.575,11.0,-2,7.0,2.0,0.16551443847757338,0.03343477608623739
3,7.2,0.32,0.9999999999999999,30.2,0.063,113.5,180.0,0.99463,3.27,1.19,11.3,-1,8.0,2.0,0.2776317365982795,0.061095099359810875
3,10.7,0.28,0.35,28.9,0.054,43.0,273.0,0.99178,4.17,0.575,10.7,0,8.0,2.0,0.2468600779315258,0.05259245011917058
4,5.7,1.08,0.6,30.2,0.064,113.5,150.0,1.0197075,3.68,0.575,10.3,1,7.0,2.0,0.7323678937132266,0.06203539091945264
3,5.7,0.77,0.12,2.9,0.082,113.5,74.0,0.971,2.25,0.64,10.4,-1,9.5,2.0,0.5709795465857378,0.07881118042428978
7,11.4,0.36,0.9999999999999999,30.2,0.248,43.0,150.0,0.995,2.45,0.78,16.849999999999998,1,8.0,2.0,0.3074846997479606,0.22154226994723591
4,6.7,0.36,0.9999999999999999,12.5,0.035,113.5,150.0,0.98535,2.88,1.19,5.2,0,7.0,2.0,0.3074846997479606,0.034401426717332394
5,14.149999999999999,0.51,0.9999999999999999,8.7,0.037,43.0,321.0,1.01275,3.1,1.19,7.8,1,9.0,2.0,0.412109650826833,0.03633192924739028
4,11.2,0.14,0.33,8.7,0.104,113.5,321.0,0.99057,2.99,1.19,16.849999999999998,0,8.0,2.0,0.1310282624064041,0.09893994785490356
6,7.8,0.33,0.62,8.7,0.038,46.0,132.0,1.01853,3.23,0.43,13.4,1,8.0,2.0,0.28517894223366236,0.037295784743696894
4,6.0,0.36,0.52,30.2,0.248,63.0,321.0,0.99494,3.1,0.575,9.0,0,7.0,2.0,0.3074846997479606,0.22154226994723591
2,6.3,0.24,0.55,8.7,0.063,113.5,216.0,0.99931,2.9,0.575,4.45,-1,7.0,2.0,0.2151113796169455,0.061095099359810875
0,12.0,1.1949999999999998,0.39,30.2,0.063,113.5,117.0,0.9685275,3.27,1.19,4.6,1,9.5,2.0,0.7861820465271346,0.061095099359810875
3,6.0,0.36,0.22,12.15,0.116,42.0,163.0,0.9957,3.2,0.46,10.1,0,7.0,2.0,0.3074846997479606,0.10975086395911919
3,5.4,0.7,0.29,30.2,0.248,113.5,145.0,1.0197075,3.68,0.46,10.3,0,6.0,2.0,0.5306282510621704,0.22154226994723591
4,6.9,0.25,0.35,30.2,0.034,32.0,150.0,0.9947,3.21,0.36,11.5,0,8.0,2.0,0.22314355131420976,0.03343477608623739
0,6.0,0.68,0.39,1.8,0.087,113.5,94.0,0.9944,4.11,0.52,10.0,-2,7.0,2.0,0.5187937934151676,0.08342160813907239
4,6.1,0.12,0.9999999999999999,30.2,0.046,39.0,150.0,1.0197075,2.36,0.575,10.6,0,7.0,2.0,0.11332868530700317,0.04497336564273116
0,10.0,0.36,0.39,8.7,0.063,113.5,77.0,1.0197075,3.16,0.69,11.7,1,9.5,2.0,0.3074846997479606,0.061095099359810875
4,6.0,0.76,0.9999999999999999,8.7,0.092,15.0,54.0,1.00157,3.78,0.575,5.3,1,9.0,2.0,0.5653138090500605,0.08801087732271329
6,7.0,0.36,0.9999999999999999,8.7,0.063,41.0,23.0,1.0197075,3.84,0.37,13.5,1,8.0,2.0,0.3074846997479606,0.061095099359810875
3,7.0,0.23,0.39,8.7,0.157,43.0,92.0,0.99372,2.45,0.575,9.3,0,8.0,2.0,0.20701416938432612,0.14583044821153954
3,7.7,1.1949999999999998,0.8,5.2,0.076,19.0,150.0,0.99138,2.95,0.11,6.6,-1,9.0,2.0,0.7861820465271346,0.07325046173959268
5,11.2,0.36,0.39,8.7,0.028,43.0,150.0,0.99484,3.13,1.19,10.9,-1,7.0,2.0,0.3074846997479606,0.027615167032973367
4,7.4,0.26,0.39,30.2,0.248,22.0,115.0,0.9928,4.17,0.55,16.849999999999998,0,8.0,2.0,0.23111172096338664,0.22154226994723591
4,6.5,0.19,0.34,30.2,0.063,113.5,116.0,0.99362,3.21,0.68,16.849999999999998,0,7.0,2.0,0.173953307123438,0.061095099359810875
0,6.0,0.03,0.13,1.2,0.248,60.0,150.0,0.99114,3.94,0.22,10.6,0,7.0,2.0,0.0295588022415444,0.22154226994723591
0,10.4,0.06,0.78,30.2,0.248,6.0,10.0,1.0055,3.9,0.65,11.8,1,9.5,2.0,0.058268908123975775,0.22154226994723591
0,8.2,0.61,0.49,2.3,0.099,27.0,150.0,0.97962,3.38,0.575,15.1,0,9.0,2.0,0.4762341789963716,0.09440067542148431
5,7.5,0.46,0.28,9.6,0.051,43.0,157.0,1.0197075,3.55,0.575,11.9,1,8.0,2.0,0.37843643572024505,0.049742091894814065
0,14.149999999999999,0.35,0.3,8.7,0.248,43.0,267.0,0.9685275,2.66,1.19,11.0,-1,7.0,2.0,0.30010459245033805,0.22154226994723591
4,5.7,1.1949999999999998,0.26,12.5,0.049,43.0,120.0,0.9685275,2.81,1.01,4.45,0,6.0,2.0,0.7861820465271346,0.04783732941416013
3,5.4,0.34,0.39,4.0,0.064,43.0,83.0,0.9984,2.68,1.19,10.2,0,9.5,2.0,0.29266961396282004,0.06203539091945264
4,4.3,0.26,0.29,30.2,0.063,40.0,179.0,0.99479,3.8,0.56,13.7,0,7.0,2.0,0.23111172096338664,0.061095099359810875
1,11.9,0.57,0.1,8.7,0.094,113.5,150.0,0.9972,4.17,1.19,9.2,-1,8.0,2.0,0.4510756193602167,0.08984070399978947
0,10.4,0.575,0.81,2.6,0.248,43.0,76.0,0.98409,3.16,0.575,9.0,1,9.5,2.0,0.4542552722775964,0.22154226994723591
0,7.0,0.36,0.17,8.7,0.049,113.5,150.0,0.9685275,2.69,0.36,15.8,0,8.0,2.0,0.3074846997479606,0.04783732941416013
5,6.9,0.55,0.39,8.7,0.029,43.0,107.0,1.01737,2.25,0.575,9.8,-1,7.0,2.0,0.4382549309311553,0.028587456851912555
0,8.6,0.33,0.9999999999999999,2.6,0.063,16.0,68.0,0.99782,3.3,0.575,9.4,1,9.0,2.0,0.28517894223366236,0.061095099359810875
1,14.149999999999999,0.33,0.64,8.7,0.056,43.0,150.0,0.9972,3.42,1.19,6.0,-2,8.0,2.0,0.28517894223366236,0.054488185284069734
5,8.5,0.48,0.3,1.5,0.037,43.0,160.0,0.97418,4.17,0.575,15.5,0,7.0,2.0,0.39204208777602373,0.03633192924739028
3,7.6,0.36,0.9999999999999999,4.6,0.248,33.0,321.0,0.99018,3.04,0.43,13.1,-1,9.0,2.0,0.3074846997479606,0.22154226994723591
5,7.2,0.36,0.29,30.2,0.063,43.0,150.0,1.00726,3.33,0.575,11.0,-1,7.0,2.0,0.3074846997479606,0.061095099359810875
4,6.8,0.23,0.42,8.7,0.044,56.0,189.0,0.9685275,3.22,0.48,11.8,0,7.0,2.0,0.20701416938432612,0.04305948946044697
0,8.4,0.61,0.4,1.4,0.248,43.0,178.0,0.9909,2.25,0.68,14.2,1,7.0,2.0,0.4762341789963716,0.22154226994723591
2,7.5,0.07,0.32,9.0,0.248,43.0,150.0,1.0197075,3.25,0.575,10.4,-2,8.0,2.0,0.06765864847381481,0.22154226994723591
5,7.1,0.36,0.39,10.7,0.178,43.0,150.0,0.9959,3.16,1.19,10.9,0,8.0,2.0,0.3074846997479606,0.16381808522939495
0,7.2,0.36,0.31,1.7,0.079,111.0,150.0,0.99716,3.43,1.12,4.45,1,8.0,2.0,0.3074846997479606,0.07603468627599762
5,14.149999999999999,0.41,0.3,3.2,0.063,49.0,45.0,0.9927,2.37,1.19,11.7,0,7.0,2.0,0.3435897043900769,0.061095099359810875
5,6.3,1.1949999999999998,0.9999999999999999,1.7,0.041,43.0,321.0,1.0197075,3.32,0.56,15.2,1,7.0,2.0,0.7861820465271346,0.04018178963283184
2,6.8,0.22,0.9999999999999999,8.7,0.041,43.0,182.0,0.99104,2.65,0.87,13.1,-1,7.0,2.0,0.19885085874516517,0.04018178963283184
0,6.2,1.1949999999999998,0.24,1.7,0.077,113.5,34.0,1.0197075,2.81,0.6,10.4,1,7.0,2.0,0.7861820465271346,0.07417939817425151
5,1.7500000000000009,0.36,0.39,8.7,0.024,113.5,321.0,0.99234,3.37,0.58,12.5,1,6.0,2.0,0.3074846997479606,0.02371652661731604
6,1.7500000000000009,0.21,0.27,8.7,0.063,43.0,139.0,1.0197075,3.16,0.61,10.3,1,7.0,2.0,0.19062035960864973,0.061095099359810875
5,14.149999999999999,0.18,0.39,0.0,0.063,43.0,150.0,0.99406,3.11,1.19,13.7,0,7.0,2.0,0.16551443847757338,0.061095099359810875
0,7.2,0.26,0.39,8.7,0.049,41.5,150.0,1.0197075,3.06,0.44,4.45,-1,8.0,2.0,0.23111172096338664,0.04783732941416013
4,8.1,0.45,0.39,8.3,0.037,33.0,321.0,0.9976,3.31,0.64,7.3,1,9.0,2.0,0.37156355643248307,0.03633192924739028
4,8.2,0.22,0.19,1.1,0.064,36.0,32.0,0.99297,4.17,0.5,13.8,0,7.0,2.0,0.19885085874516517,0.06203539091945264
0,10.4,1.1949999999999998,0.18,30.2,0.042,109.0,101.0,0.9924,3.46,1.19,16.849999999999998,0,6.0,2.0,0.7861820465271346,0.04114194333117518
3,7.2,0.36,0.9999999999999999,11.3,0.048,113.5,118.0,0.9685275,3.18,0.575,10.3,0,9.0,2.0,0.3074846997479606,0.04688358589885042
5,6.7,0.36,0.2,8.7,0.229,43.0,321.0,0.9956,3.37,0.64,10.4,1,8.0,2.0,0.3074846997479606,0.2062008305838978
6,6.5,0.36,0.39,1.9,0.036,43.0,321.0,0.9685275,2.25,0.575,11.9,1,7.0,2.0,0.3074846997479606,0.03536714383729131
5,12.3,0.4,0.27,30.2,0.063,75.0,114.0,0.99335,3.04,0.52,11.5,0,8.0,2.0,0.33647223662121295,0.061095099359810875
3,7.2,0.36,0.37,8.7,0.248,48.0,103.0,0.99542,3.91,0.575,15.3,0,7.0,2.0,0.3074846997479606,0.22154226994723591
3,7.3,0.36,0.39,8.7,0.034,43.0,150.0,0.9942,3.18,0.46,11.5,0,8.0,2.0,0.3074846997479606,0.03343477608623739
5,1.9,0.33,0.3,27.8,0.036,43.0,321.0,0.99028,3.25,1.19,12.5,0,7.0,2.0,0.28517894223366236,0.03536714383729131
0,3.5,0.66,0.41,1.3,0.044,11.0,150.0,1.0197075,4.11,0.575,8.6,0,8.0,2.0,0.5068176023684519,0.04305948946044697
4,7.5,0.36,0.29,1.5,0.046,113.5,7.0,0.9685275,2.62,0.45,5.8,0,8.0,2.0,0.3074846997479606,0.04497336564273116
5,1.7500000000000009,0.18,0.9999999999999999,8.3,0.063,20.0,150.0,0.9923,2.51,0.79,16.849999999999998,1,7.0,2.0,0.16551443847757338,0.061095099359810875
3,3.9,0.665,0.19,30.2,0.048,43.0,321.0,0.99487,3.26,0.71,10.4,-1,6.0,2.0,0.5098251234324072,0.04688358589885042
2,1.7500000000000009,0.55,0.13,1.7,0.063,43.0,165.0,0.994,2.69,0.58,8.8,-2,8.0,2.0,0.4382549309311553,0.061095099359810875
0,1.7500000000000009,0.38,0.4,2.2,0.068,12.0,28.0,1.01176,4.17,1.19,16.849999999999998,-1,9.5,2.0,0.32208349916911333,0.0657877405380031
5,7.2,0.22,0.39,8.7,0.063,43.0,130.0,0.96911,3.11,0.575,15.7,0,7.0,2.0,0.19885085874516517,0.061095099359810875
3,8.3,0.815,0.39,2.3,0.063,15.0,321.0,0.97432,3.65,0.66,4.45,0,9.0,2.0,0.596085467716814,0.061095099359810875
3,7.0,0.19,0.23,30.2,0.123,27.0,150.0,0.9685275,2.25,0.54,7.2,-1,7.0,2.0,0.173953307123438,0.11600367575630613
0,14.149999999999999,0.41,0.9999999999999999,30.2,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,0,9.5,2.0,0.3435897043900769,0.0916671885258238
0,6.6,0.84,0.03,2.3,0.09,113.5,150.0,0.9952,4.17,0.56,10.4,0,7.0,2.0,0.6097655716208943,0.08617769624105233
4,6.8,0.36,0.18,30.2,0.063,113.5,321.0,0.9685275,2.74,1.19,15.3,0,7.0,2.0,0.3074846997479606,0.061095099359810875
3,8.0,0.22,0.2,15.4,0.043,57.0,321.0,1.0197075,3.2,0.54,9.4,0,8.0,2.0,0.19885085874516517,0.04210117601863539
4,7.2,0.36,0.39,30.2,0.248,34.0,140.0,0.99,3.05,0.44,12.7,0,8.0,2.0,0.3074846997479606,0.22154226994723591
0,6.8,0.18,0.52,12.8,0.014,106.0,321.0,1.0197075,3.0,0.52,15.4,-1,7.0,2.0,0.16551443847757338,0.013902905168991422
4,7.3,0.145,0.39,9.1,0.229,14.0,64.0,0.99012,2.25,0.37,13.9,-1,8.0,2.0,0.13540463700620295,0.2062008305838978
4,14.149999999999999,0.22,0.28,7.2,0.06,43.0,24.0,0.9935,2.99,0.23,8.5,0,8.0,2.0,0.19885085874516517,0.058268908123975775
4,14.149999999999999,1.17,0.52,20.8,0.063,61.0,321.0,0.9685275,2.25,1.19,14.6,0,8.0,2.0,0.7747271675523681,0.061095099359810875
4,7.4,0.36,0.39,1.4,0.025,27.0,2.0,0.9915,3.75,0.33,11.2,0,8.0,2.0,0.3074846997479606,0.024692612590371504
0,9.5,0.57,0.07,2.3,0.082,23.0,150.0,0.99782,3.27,0.25,15.8,1,9.5,2.0,0.4510756193602167,0.07881118042428978
5,7.2,0.25,0.39,5.7,0.052,113.5,152.0,0.99856,3.16,0.88,10.5,1,7.0,2.0,0.22314355131420976,0.050693114315518116
4,2.5,0.29,0.9999999999999999,1.7,0.024,43.0,150.0,0.98923,3.5,0.59,6.4,-1,7.0,2.0,0.2546422183735807,0.02371652661731604
2,3.4,0.63,0.44,28.4,0.248,113.5,108.0,1.0197075,2.25,0.64,8.6,-1,8.0,2.0,0.48858001481867097,0.22154226994723591
5,1.7500000000000009,0.36,0.39,30.2,0.248,43.0,102.0,1.0197075,2.63,0.55,12.7,0,7.0,2.0,0.3074846997479606,0.22154226994723591
5,5.6,0.49,0.9999999999999999,3.2,0.063,33.0,249.0,0.99126,2.71,0.58,9.9,1,6.0,2.0,0.3987761199573678,0.061095099359810875
8,7.9,1.1949999999999998,0.34,8.7,0.063,113.5,17.0,0.99235,2.5,1.05,13.1,2,9.0,2.0,0.7861820465271346,0.061095099359810875
0,7.2,0.32,0.25,2.3,0.063,43.0,150.0,0.9685275,3.42,0.15,10.6,-2,7.0,2.0,0.2776317365982795,0.061095099359810875
5,13.3,0.18,0.14,11.5,0.248,43.0,150.0,0.99406,3.11,0.575,9.3,0,7.0,2.0,0.16551443847757338,0.22154226994723591
4,14.149999999999999,1.1949999999999998,0.9999999999999999,2.0,0.039,43.0,150.0,0.9685275,3.63,0.41,11.2,0,8.0,2.0,0.7861820465271346,0.03825871211709034
4,7.2,1.1949999999999998,0.47,2.5,0.063,9.0,150.0,0.9981,3.24,0.84,7.7,0,9.5,2.0,0.7861820465271346,0.061095099359810875
5,8.4,1.1949999999999998,0.36,30.2,0.043,43.0,207.0,1.0197075,3.11,0.575,9.6,1,7.0,2.0,0.7861820465271346,0.04210117601863539
2,7.2,0.36,0.39,9.7,0.032,43.0,68.0,1.0197075,3.35,0.34,5.6,-1,6.0,2.0,0.3074846997479606,0.03149866705937099
4,7.1,0.79,0.9999999999999999,12.9,0.034,25.0,281.0,0.99616,3.05,0.575,10.0,0,8.0,2.0,0.5822156198526637,0.03343477608623739
